date,inflow,purchase,inflow_mean,inflow_bias,inflow_Q60,inflow_Q120,inflow_Q200,purchase_mean,purchase_bias,purchase_Q60,purchase_Q120,purchase_Q200
2022-04-22,34334.40807,16114.355800000001,33994.18118070863,1.0008386067096922,50.64748363730737,39.48559671877164,39.48559671877164,16091.307918411241,0.143231872173601,59.393802724371625,48.778543971279205,48.778543971279205
2022-04-25,34313.584654000006,16070.3826,34024.60055911733,0.8493386847571429,44.97561059606888,35.0637128370333,35.0637128370333,16089.315030943504,-0.1176708325189253,54.20755254421395,44.51921520539992,44.51921520539992
2022-04-26,34351.855933,16085.8117,34055.76773758235,0.8694215843235895,45.727476703805266,35.64987980495592,35.64987980495592,16088.981380377456,-0.01970093881344326,56.15500793559778,46.118608308440635,46.118608308440635
2022-04-27,34432.02668,16129.406499999997,34091.601922574504,0.9985589946715834,50.562139236486615,39.41906084470639,39.41906084470639,16092.83139177008,0.2272757809953987,61.0644359889132,50.150590454520874,50.150590454520874
2022-04-28,34455.520073,16123.0409,34126.2607940436,0.9648267090951492,49.29926570682064,38.43450423264855,38.43450423264855,16095.708487791977,0.1698117993920789,59.92216118845065,49.21247066717169,49.21247066717169
2022-04-29,34540.602254000005,16165.496500000001,34165.72188546802,1.0972411757863085,54.64176792696206,42.29933391984802,42.29933391984802,16102.354965145121,0.39212608957855366,64.63487078455866,52.841829942589015,52.841829942589015
2022-05-05,34543.353102999994,16141.8737,34201.68676332821,0.9989751149879709,55.72209398306074,39.43120630125965,39.43120630125965,16106.11865417892,0.22199666219276537,66.63724690966959,50.06440697627349,50.06440697627349
2022-05-10,34490.749975,16052.6156,34229.21659301124,0.7640647611028157,47.25468135636586,32.57479149846155,32.57479149846155,16101.023125209498,-0.30064875277216174,56.6050957494056,41.53203605685925,41.53203605685925
2022-05-11,34549.239368,16074.892800000001,34259.69495253398,0.8451459239995529,64.32562548255902,34.94133718841891,34.94133718841891,16098.534522808593,-0.14685636618101228,76.30781711385104,44.042751064405415,44.042751064405415
2022-05-12,34556.477984,16047.8652,34287.96000314979,0.7831261493117125,67.63893353837813,33.13114323909728,33.13114323909728,16093.708873017298,-0.2848546185283567,78.03514586920245,41.78988087451294,41.78988087451294
2022-05-13,34611.612707,16068.651300000001,34318.784070183145,0.8532605240850302,71.81806645328038,35.17818100234486,35.17818100234486,16091.32243749184,-0.140890455585037,82.42384786245371,44.140146661151135,44.140146661151135
2022-05-16,34561.935239,15990.3907,34341.94132435618,0.6405983650312521,59.14605744873239,28.971132435876918,28.971132435876918,16081.709891064047,-0.5678450344063748,69.40827250819915,37.169962425457804,37.169962425457804
2022-05-17,34658.522732,16049.9912,34372.09193460797,0.8333237265190547,70.63008228439021,34.59627836718654,34.59627836718654,16078.689063343661,-0.17848385045947168,81.27782510480763,43.52642121746728,43.52642121746728
2022-05-18,34667.445984,16027.216799999998,34400.22089169292,0.7768121406790414,67.26269747172665,32.946853949425496,32.946853949425496,16073.786943025218,-0.2897272633405521,77.88660483258275,41.71033322766522,41.71033322766522
2022-05-19,34752.91445,16078.467200000003,34433.81075438883,0.9267161798828454,76.50057771754155,37.32215821506323,37.32215821506323,16074.23268178472,0.02634351697597026,87.52192264518128,46.87030030521097,46.87030030521097
2022-05-20,34935.160506,16220.8278,34481.558349780375,1.315492042494995,100.0,48.669502149880714,48.669502149880714,16088.194121614748,0.8244161985033287,100.0,59.89911859093138,59.89911859093138
2022-05-23,34912.5164,16163.3894,34522.601973610814,1.1294468090418945,88.84276530419554,43.23933156973892,43.23933156973892,16095.355576699058,0.42269226657802506,89.05111599017509,53.340833573502834,53.340833573502834
2022-05-24,34846.422016000004,16067.898000000001,34553.44197764788,0.847904062760648,71.95849238379812,35.02183999775438,35.02183999775438,16092.740569394386,-0.15437127869711276,73.32339523120713,43.920067464438084,43.920067464438084
2022-05-25,34916.588624,16101.9921,34588.02737253856,0.9499276958543845,78.07690562028887,37.99964125942683,37.99964125942683,16093.6216675473,0.05201086881257311,78.94828838594775,47.28932888580935,47.28932888580935
2022-05-26,34936.549826,16086.019400000001,34621.21998715394,0.9107993275888617,75.73035591353513,36.8575871994503,36.8575871994503,16092.897642066606,-0.042740855124961286,76.36585415020022,45.74247354040612,45.74247354040612
2022-05-27,35009.274018000004,16125.0255,34658.17751390119,1.0130264465233267,81.86097230750616,39.84132767711496,39.84132767711496,16095.957438060263,0.18059231363895378,82.45274309561019,49.388466368315534,49.388466368315534
2022-05-30,35117.705315,16195.512900000002,34701.942066386786,1.1980979272509558,92.9598105182617,45.24307697871042,45.24307697871042,16105.438910625951,0.5592768373088148,92.77369386920772,55.57062491190437,55.57062491190437
2022-05-31,35314.521849000004,16334.167700000002,34760.282998064235,1.5944601226826478,100.0,56.811845996682365,56.811845996682365,16127.222604852052,1.283203563431229,100.0,67.3889842983885,67.3889842983885
2022-06-01,35361.403304,16346.6417,34817.532551010496,1.5620600115550758,98.33542823613722,55.86617204969239,55.86617204969239,16148.119661532808,1.2293817647394576,98.6961372476637,66.51032443294406,66.51032443294406
2022-06-02,35432.052231,16378.467799999999,34876.05823481902,1.594199643886057,99.98661777275446,56.8042433063487,56.8042433063487,16170.057579482065,1.2888650488318802,100.0,67.48141004634316,67.48141004634316
2022-06-06,35579.080403,16491.0147,34943.01272702673,1.8203000437947452,100.0,63.40351874573778,63.40351874573778,16200.624924293297,1.792460334485341,100.0,75.70278087909415,75.70278087909415
2022-06-07,35658.246382,16537.0849,35011.13021797657,1.8483155499252177,100.0,64.22121761581296,64.22121761581296,16232.66873150346,1.8753303817858864,100.0,77.05566365856923,77.05566365856923
2022-06-08,35745.514349000005,16594.756699999998,35081.071563788326,1.8940207798485034,100.0,65.55523295327447,65.55523295327447,16267.1532999317,2.013895080644957,100.0,79.31778128774974,79.31778128774974
2022-06-09,35808.343752,16630.550799999997,35150.33558171325,1.871982612390994,99.018787576172,64.91199686306754,64.91199686306754,16301.76258565249,2.0168875151996133,100.0,79.36663383833438,79.36663383833438
2022-06-10,35990.333245999995,16746.771099999998,35230.33535926437,2.157225808342389,100.0,73.23749481908666,73.23749481908666,16344.14434892368,2.4634311988490936,100.0,86.65661712628615,86.65661712628615
2022-06-13,35885.728352,16611.5792,35292.7537395249,1.6801596635147575,80.98746431279102,59.31318998018998,59.31318998018998,16369.614334740472,1.478134183931374,81.43786111050171,70.57129549836415,70.57129549836415
2022-06-14,35956.896293,16651.0236,35356.00541128444,1.6995440370754693,81.75999050877665,59.87896881295105,59.87896881295105,16396.415217146143,1.5528295635475615,82.84505710302713,71.79072394182334,71.79072394182334
2022-06-15,36119.022658999995,16784.6156,35428.67372059068,1.948559925933921,91.68403044523866,67.1470870472615,67.1470870472615,16433.386682179844,2.13728870751288,93.85575909569224,81.33222581052351,81.33222581052351
2022-06-16,36192.670411,16829.1359,35501.43531015347,1.9470624069355154,91.62434976215488,67.10337841008001,67.10337841008001,16471.077083877,2.1738640059762275,94.54480591073633,81.92933047085714,81.92933047085714
2022-06-17,36326.517835000006,16920.8111,35580.0145982341,2.098097050255163,97.64353929646398,71.51168203342066,71.51168203342066,16513.908894936332,2.4639969110428837,100.0,86.66585257757463,86.66585257757463
2022-06-20,36259.024702999995,16823.7782,35644.68222725942,1.7235178920202259,82.71542148546406,60.578702525002434,60.578702525002434,16543.42025732335,1.6946794454583625,85.50827245116575,74.10647334415816,74.10647334415816
2022-06-21,36277.176016000005,16813.1555,35704.919730949005,1.6027379122070187,77.9019722365582,57.053452880715625,57.053452880715625,16569.10932805446,1.4728985554602474,81.33055859808339,70.4858220151329,70.4858220151329
2022-06-22,36232.172268,16744.9553,35755.134258287195,1.334180445993539,65.18498939707952,49.214967448744154,49.214967448744154,16585.856563477842,0.9592434126826817,70.19882682994051,62.10022046319548,62.10022046319548
2022-06-23,36386.483786000004,16865.2827,35815.262784736035,1.5949094236645323,73.19291025524086,57.05639083935691,56.82495990950977,16612.468576479954,1.5218335695032152,79.11044494443031,71.28470339590491,71.28470339590491
2022-06-24,36518.237593,16961.4556,35882.21276647546,1.7725351294911604,78.7293313783913,62.26193218046778,62.00938664355896,16645.705435862816,1.896886649555313,86.45612571854696,77.40757734035157,77.40757734035157
2022-06-27,36624.204105000004,17034.1103,35952.8786082397,1.8672371246692023,83.96568065322343,67.87124518106593,64.7734885694821,16682.69637530445,2.1064575940838353,91.46115334455807,84.0708234186786,80.82889699886103
2022-06-28,36704.579743,17080.591800000002,36024.46919250258,1.887912759694359,84.76928005735209,68.50357303232016,65.37695592500377,16720.59117765641,2.1530376439360452,92.37317474777161,84.86175912094053,81.58933275779815
2022-06-29,36706.056274,17063.766499999998,36089.38224788329,1.708740875310724,73.8468538157205,69.98308318155237,60.147400309359114,16753.274541689134,1.8533210181581552,84.48732446229226,88.49662323264349,76.69635302693446
2022-07-04,36783.333194,17108.781499999997,36155.47281418012,1.7365569606757845,75.44974299041341,75.07503232752562,60.95927861228881,16787.13234724255,1.9160458505009785,85.78281982232065,89.67817860025478,77.72035805995088
2022-07-05,36796.782276,17095.2968,36216.54990578201,1.602119394938157,67.60395928451443,73.1583090490578,57.03539998995167,16816.48134274326,1.657989275961441,79.08726417792606,84.81713522387565,73.50749337364618
2022-07-06,36809.561592,17081.4708,36273.027209231346,1.479155240266536,55.57579599800454,68.55476163509223,53.446400031626155,16841.71843391057,1.423562370017379,69.76188342027977,80.40120681585967,69.68039136962382
2022-07-07,36845.818564,17087.0118,36327.57876682836,1.4265740100599942,51.82391024870165,66.58621895705014,51.91169234771657,16865.079706871467,1.3159267372932106,65.90270582777133,78.37366118773605,67.92320166461116
2022-07-08,36881.893056,17099.3703,36380.37060389233,1.3785523450770398,48.65756473683934,64.7883778525675,50.51006636913109,16887.39309669323,1.2552393498098695,60.13124750624491,77.2304854190813,66.93245863824626
2022-07-11,36891.639018,17088.686,36429.062833807344,1.2697998471796268,41.48688492506025,60.716888223781574,47.3358672583093,16906.563849389113,1.0772274735026457,54.25983733677956,73.87725385044529,64.02635191038748
2022-07-12,36865.355281000004,17046.1763,36470.61449544474,1.0823529875115554,29.127431685915838,53.6992292288869,41.86478689888628,16919.860273256818,0.746554786524058,43.35317752639856,67.64833184892319,58.62800355137623
2022-07-13,36819.077503,16977.435299999997,36503.80144854524,0.863680060552511,14.709063620411728,45.51252481819961,35.48229984126524,16925.343609137122,0.30777331359320215,28.88073863196809,59.382951373830416,51.464741093856695
2022-07-14,36832.271635000005,16968.267200000002,36535.08432344569,0.8134299319615792,11.395782642109992,43.6312542142257,34.01563087663624,16929.43157017168,0.22939712811592017,26.295637334226523,57.906569545698275,50.18522219520558
2022-07-15,36766.551905,16878.961900000002,36557.12885502229,0.5728651470640216,0.0,34.62495968584206,26.99417811849203,16924.624934917236,-0.26980234476584997,9.830416459798693,48.50308778797196,42.03561455789537
2022-07-18,36824.377613,16914.4777,36582.58111768683,0.6609607302866465,5.56032381866535,37.9230931574163,29.56545627153604,16923.658531591784,-0.054248504096477745,16.94008261482088,52.56350194834978,45.55460710816738
2022-07-19,36747.345774,16815.8925,36598.27298971666,0.40732190922021516,0.0,28.427331226470987,22.162406816447564,16913.395100011614,-0.576481536882838,0.0,42.726134194855184,37.0289684734099
2022-07-20,36805.247674,16852.6727,36617.98486441031,0.5113957261249737,5.9474018520083565,32.323659810625465,25.200047546231417,16907.61201429622,-0.3249383428586441,8.273145109638977,47.46448422281472,41.13549992325077
2022-07-21,36805.366355,16825.150999999998,36635.83072065695,0.4627590831383941,3.1680124803418392,30.502795082666573,23.780471978716747,16899.758584363248,-0.44147130262724943,4.440427273796181,45.26933855282426,39.23305821303383
2022-07-22,36846.600799,16841.597,36655.904061451525,0.5202347137006456,6.452514594491291,32.65457493385567,25.458034323967123,16894.219385852462,-0.3114816059304246,8.715731273583009,47.71797042842415,41.35518590450874
2022-07-25,36834.062256,16807.7465,36672.87150855138,0.4395367496952787,1.8409491224760315,29.6333944564939,23.10267320083601,16885.983872914134,-0.46332729856285937,3.721593172192186,44.85763447410997,38.876251363119444
2022-07-26,36933.062727,16880.314,36697.65162459411,0.6414881933429086,13.38166537260482,37.19407788194771,28.997104181724158,16885.44388501755,-0.03038051621552995,17.96102258313555,53.013106166351996,45.94426043692374
2022-07-27,36921.346526,16842.932500000003,36718.95590091848,0.5511883987868487,8.221393737039106,33.81342287057216,26.361490902683748,16881.395181682547,-0.22784065693977595,11.466645329484647,49.29352525321613,42.72065392624181
2022-07-28,36973.917099,16870.266,36743.23791978339,0.6278139659880395,12.600238040410824,36.68214044663907,28.5979894841294,16880.335259617543,-0.05965082720619819,16.99833491762563,52.461737724685165,45.466412276109494
2022-07-29,36978.671494,16853.076399999998,36765.66016494687,0.579375776464957,9.832189489437184,34.86870544428691,27.184206250763836,16877.739177749205,-0.14612607464464133,14.154202031321558,50.83279287206338,44.054673331566306
2022-08-01,37028.721373,16877.0588,36790.71361333288,0.6469234659826242,13.692269437344724,37.397564299364085,29.155745481129834,16877.674379868327,-0.0036473026702168454,18.840266228606907,53.51668299195952,46.38068958621959
2022-08-02,37028.451785000005,16853.9467,36813.35534396784,0.5842891500174261,10.112969111388646,35.05265293834907,27.327614689769025,16875.41460083325,-0.12721406460846651,14.77620973044131,51.18904072695489,44.363418572297356
2022-08-03,37038.204074,16843.4531,36834.76950873281,0.5522895025010541,8.284317404719248,34.094970984525474,26.393629221325867,16872.37064837294,-0.17138995447406558,13.323284126060306,50.35689406605313,43.64223157393102
2022-08-04,37029.252041,16811.4042,36853.29165466302,0.47746179089192253,4.008213348566886,33.056299060153385,24.209605311561628,16866.56431995647,-0.3270382687907869,8.204079468552935,47.424927660221634,41.10121789102909
2022-08-05,37084.49613,16840.743499999997,36875.31112850464,0.5672765736576082,9.14076850263795,36.635691102714894,26.831062373287413,16864.105194246327,-0.13852910650902572,14.404062974779269,50.97589789351882,44.17869651849198
2022-08-08,37098.166227,16829.994300000002,36896.53542359944,0.546476250644389,7.952113341422897,35.806735017941385,26.22395570364891,16860.856537651438,-0.18304074637322287,12.940094700491256,50.1374266686732,43.4520282828619
2022-08-09,37101.366429,16807.8721,36916.043138399495,0.502012877993792,5.411209656774745,34.03473449252456,24.92618691065257,16855.810400732254,-0.2844022304034297,9.606360034509402,48.22806794977916,41.79726627036813
2022-08-10,37064.619181,16745.5072,36930.19323769478,0.3640001080958797,0.0,28.534506187867375,20.89795749099133,16845.30533399585,-0.5924388547261685,0.0,42.425544239549815,36.76845962588194
2022-08-11,37226.515380000004,16878.4605,36958.4143941048,0.725412575973408,20.154321222802356,42.93789137422653,31.44663597062421,16848.46296885339,0.17804313189913046,25.208512321914682,56.939208014198215,49.34685007642358
2022-08-12,37291.121166000004,16917.2425,36990.10075333292,0.8137864091650755,25.082525920042585,46.45985719718197,34.026035507741206,16855.013400391163,0.36920231465016684,31.462829356545296,60.54009700841991,52.46759122363787
2022-08-15,37328.378476,16928.11,37022.31767930121,0.8266926974966253,25.802250622280326,46.97421200972408,34.40273608692845,16861.97498130629,0.3922139533893727,32.21572064897577,60.97357007250458,52.84326435032097
2022-08-16,37360.522505,16936.7849,37054.5276627011,0.8257960945671812,25.752251175511248,46.93847965818721,34.37656660782291,16869.099735467596,0.40123756213317563,32.51095370588683,61.14354889824606,52.99057794885118
2022-08-17,37455.914733,17005.5049,37092.755002729566,0.9790583909006187,34.29898884006564,53.046447934988535,38.849889558096734,16882.0907035183,0.7310362125704017,43.3012557345062,67.35600656613249,58.374657352745864
2022-08-18,37437.624260000004,16959.377399999998,37125.59969389818,0.8404566355142578,26.569802526970314,47.5227467686752,34.804469202596174,16889.45134127846,0.41402208578932687,32.92923580424902,61.384372539921486,53.19928981111756
2022-08-19,37477.443326,16976.504399999998,37159.10861124121,0.8566801698318756,27.47451487385379,48.16930391495481,35.27799145910514,16897.74210877575,0.4661113343855732,34.63348390851565,62.365584110760786,54.04966518457525
2022-08-22,37549.484497000005,17019.752099999998,37196.28726702776,0.9495496887543879,32.65342341335029,51.87043647678469,37.98860822732282,16909.362107939964,0.6528335685010802,40.74263353327554,65.88289375880788,57.09797157884855
2022-08-23,37483.364376,16927.4715,37223.62794407273,0.6977730174971413,18.612989394217298,41.83637097164464,30.639910022852117,16911.086811945683,0.09688725648750562,22.55326674729668,55.410464825508456,48.021951758224
2022-08-24,37433.096357,16861.3246,37243.57731673247,0.508863685826384,8.078379520803788,34.307760004428,25.12614395578764,16906.347553665142,-0.2663079859338495,10.670300107231563,48.56891145429512,42.09266119951216
2022-08-25,37466.0286,16878.0297,37264.76315323414,0.5400958700267182,9.82005566319015,35.552457460192514,26.03772919046648,16903.650615220842,-0.1515703075273649,14.424269998943476,50.73023918885941,43.965794307667885
2022-08-26,37538.921217,16929.543,37290.87344502137,0.6651701852581624,16.794878476305676,40.5370490261068,29.68831918030559,16906.11655662838,0.1385678567467039,23.916966280131803,56.19560740974608,48.70240227280314
2022-08-29,37586.013023,16950.995300000002,37318.981976257426,0.7155367928108376,19.60359394060844,42.54431140244851,31.158387859184316,16910.390722663775,0.2401161392551927,27.239407525120228,58.10848487450889,50.36021383640412
2022-08-30,37561.970194,16901.197200000002,37342.12371128053,0.5887358855625422,12.532486983415907,37.490909897506796,27.45740319381499,16909.51514907675,-0.049190937785112965,17.773902629501688,52.658771945877746,45.637173663775634
2022-08-31,37677.239708999994,16980.2019,37374.03952058715,0.8112588103992096,24.94157329118396,46.35912470492698,33.952261553944815,16916.24722059325,0.37806659226930606,31.752849441979965,60.70707449420492,52.61230368530604
2022-09-01,37688.284414,16971.7843,37403.96760567409,0.7601247314811275,22.090059457144395,44.321276262309325,32.45979240636187,16921.536466251036,0.29694604771368915,29.098759816929213,59.178996837187384,51.28798215580436
2022-09-02,37675.580814,16933.9552,37429.835530276556,0.6565491946248727,16.31412523748557,40.19347634996619,29.436695159417308,16922.71920279856,0.06639593239592045,21.555656248392143,54.83609601015507,47.52417012745826
2022-09-05,37624.076089999995,16857.8053,37448.3346312026,0.46929045184018037,5.871561160975261,32.730646366039736,23.971105436581926,16916.536926341552,-0.34718469032570454,8.02418840753075,47.045427044378776,40.77232044677173
2022-09-06,37611.389194999996,16818.8141,37463.86363727854,0.3937809488892725,1.7173688546102837,29.721363198196727,21.767181832441253,16907.229990499498,-0.5229472276013354,2.273616475213175,43.734566551233726,37.90293497273348
2022-09-07,37604.137872,16785.0779,37477.223088204395,0.33864511118366636,0.0,27.524032506452183,20.15791188091665,16895.596458070973,-0.6541264071099278,0.0,41.263528241874965,35.76138855440923
2022-09-08,37628.304631,16784.212,37491.61180656588,0.3645957531497146,1.4749275834009423,28.558244453442764,20.915342802012248,16884.988414445168,-0.5968402937070039,1.837198454256787,42.34263379310021,36.696604580590524
2022-09-09,37803.214943,16931.7443,37521.288295750084,0.7513778445657522,23.458028276685667,43.97268623672568,32.2044938044352,16889.44135592658,0.25046976499653795,29.010917138529084,58.30351739372016,50.52924043198209
2022-09-13,37866.509995,16971.4561,37554.1665528215,0.831714482970014,28.024031849744752,47.174345422169026,34.54930878449908,16897.252283933572,0.43914723423395685,35.06191159852985,61.85765804580422,53.60946672991691
2022-09-14,37874.437761,16957.3136,37584.66857264803,0.7709771014526154,27.905571428187297,44.753776186294196,32.77654451578285,16902.972409273232,0.3214889630711184,34.7544836155024,59.64131474692537,51.68865391389761
2022-09-15,37855.671525,16915.9833,37610.47837763393,0.6519277550903979,20.22133775322098,40.00929793984818,29.301807505849258,16904.2115417234,0.06963802036872835,25.78276204445463,54.897167619332144,47.57709835823443
2022-09-16,37845.408281,16870.8599,37632.85265414498,0.5648140171792448,14.598439863699092,36.537550743282,26.75918683263231,16901.0351948926,-0.1785411044035783,16.941842160209426,50.22218697687945,43.52548652661622
2022-09-19,37883.347315,16886.887000000002,37656.709288512124,0.6018529785793589,16.989179864997094,34.20736688782585,27.840256606798864,16899.68774775997,-0.07574546909403068,20.603745541710946,49.701195205540884,45.20366156507275
2022-09-20,37900.805414999995,16881.6597,37679.95653865382,0.5861176514883084,15.973517587005501,25.10117345480054,27.380983833974664,16897.970790830448,-0.0965269204944974,19.86344497421389,43.22831170379781,44.86439703406283
2022-09-21,37892.999012,16851.0616,37700.24629802012,0.5112770682084431,11.142810423410534,9.49267510066999,25.196584234027785,16893.503248846595,-0.2512305956995107,14.352414183285608,35.154232793461546,42.33880491816463
2022-09-22,37878.297389,16814.576,37717.20354478011,0.4271097246873836,5.710092351619043,4.864486554923344,22.739961056353312,16885.98636800406,-0.42289722642065897,8.237109641066786,31.054445816041788,39.536286564689284
2022-09-23,37892.417018,16809.520099999998,37733.89054222962,0.42011696512705043,5.828110976595842,4.479969135858114,22.535860813988872,16878.70386628939,-0.4098879086774474,9.502806580735228,29.512898846947323,39.74866826979053
2022-09-26,37952.485091,16852.2859,37754.709070683944,0.5238446413287932,13.24829818220745,10.18374001409314,25.56339860790482,16876.187869499925,-0.14163133098989533,19.94010613889437,33.81060893102575,44.12805160860056
2022-09-27,38009.516663999995,16885.0106,37778.97646052357,0.6102341171612409,21.49541225093488,14.934119030400703,28.084879977743217,16877.02812954755,0.04729784409423132,30.336901234647613,37.29614094357436,47.2123870933477
2022-09-28,37990.189845,16846.614999999998,37799.092020949895,0.5055619429805063,14.635278332079743,9.178412157218213,25.02977477431437,16874.131641019212,-0.16306996771510285,23.634744760655572,31.837921588875766,43.778058295144774
2022-09-29,38046.799372,16880.9058,37822.68319724038,0.5925443564933914,23.33785282953381,13.9613955930802,27.568562434071666,16874.77679901738,0.03632048622399964,35.04712019041041,29.4445158662679,47.03317785055687
2022-09-30,38053.080044,16867.8958,37844.62575407463,0.550816095474076,20.40287608117211,11.666844623496612,26.350624349112962,16874.12146577763,-0.03689475502625328,32.32652779315563,25.724367046027254,45.837913188484826
2022-10-10,38081.449811,16882.2027,37867.18042616276,0.5658445715414047,24.399753507640856,12.49322951204231,26.78926600141708,16874.89110713214,0.0433282373287085,40.28377169154284,22.36776975362896,47.14758186142975
2022-10-11,38087.333437,16869.7611,37888.147379575836,0.5257212906945767,25.154524439705067,10.28693309035946,25.61817306240805,16874.402535024317,-0.02750577399515919,44.73684918186399,20.096082456609864,45.99119161859985
2022-10-12,38051.008166,16811.0053,37903.65793066385,0.388749380351868,7.823739880963518,2.7551303742793793,21.620323592986985,16868.36470311724,-0.34004127920378835,22.674964184250406,10.072889871854224,40.88893915532033
2022-10-13,37990.934319,16730.655899999998,37911.96996764825,0.2082834297957561,0.0,0.0,16.35299759253797,16855.249579010837,-0.7391980666129712,0.0,0.0,34.37256367844856
2022-10-14,38087.280826999995,16805.3758,37928.66623996746,0.41819183946256544,27.23342353595885,10.770375357292115,22.47967146394569,16850.49969529552,-0.26778965675489985,32.06348923655286,14.71681908676864,42.06847240025421
2022-10-17,38061.907956999996,16761.1291,37941.35592730389,0.31773252892459425,14.199877350964933,5.615820166548826,19.5475286594264,16841.988210029278,-0.48010430253792435,17.622617547657633,8.0886042180503,38.602360850100496
2022-10-18,38040.280863,16723.563299999998,37950.77734975114,0.23584105385774023,3.575313866252458,1.413978389783614,17.15733209045843,16830.709647169348,-0.6366121774750582,6.977519881722069,3.2026114505520002,36.0473145366022
2022-10-19,37996.588478,16663.5405,37955.14031434627,0.10920303102676598,0.0,0.0,13.461101592419721,16814.788776010362,-0.8994955454102893,0.0,0.0,31.755650744012044
2022-10-20,37953.237556,16601.3066,37954.95909926567,-0.004535753183560587,0.0,0.0,10.141365911066158,16794.45714019985,-1.1500850464378374,0.0,0.0,27.664688669043002
2022-10-21,37880.572192,16512.079400000002,37947.874631907034,-0.17735496535674145,0.0,0.0,5.0972280731426896,16767.56402208558,-1.5236835938068367,0.0,0.0,21.565560484171108
2022-10-24,37716.462137,16332.964199999999,37925.83534667779,-0.5520595862000732,0.0,0.0,0.0,16726.173562839333,-2.3508626247483733,0.0,0.0,8.061570768259331
2022-10-25,37758.768104,16361.413400000001,37909.924180708476,-0.3987242917921634,10.014596961252055,5.659621342099499,4.244799831111902,16691.434499711777,-1.9771883580016691,12.124806376571325,7.760854994190314,14.161935098705007
2022-10-26,37806.988,16395.7405,37900.12073492671,-0.24573202702462993,20.00679005516621,11.306581425216562,8.480103530461326,16663.273166405892,-1.6055228989779238,24.184431907534275,15.479988984724624,20.229504933863236
2022-10-27,37829.671088,16405.3306,37893.41124474322,-0.1682090755343637,25.06994995856326,14.167961464633121,11.062511543170308,16638.70720770057,-1.4026126236091159,30.76836882693485,19.69424017648784,24.486324781957343
2022-10-28,37821.507941,16385.0155,37886.56331105339,-0.17171092959598866,24.841237729068308,14.03870767436507,10.961588658081427,16614.546092681467,-1.381503842482772,31.453296601679998,20.13264925092567,24.844754811058444
2022-10-31,37752.657583,16294.8946,37873.81038457211,-0.3198854309664654,15.163701210879271,8.569571729183476,7.383068384363326,16584.10309337847,-1.743889867001272,19.694765785211903,12.60624018697056,20.73552015691454
2022-11-01,37829.470847000004,16356.4403,37869.58757147001,-0.1059338826816969,29.13725200739626,16.466545178925937,14.960536429203747,16562.42092258052,-1.243662527014365,35.92590659780588,22.995480750863795,30.158363973492243
2022-11-02,37754.203679000006,16280.623000000001,37858.59862933001,-0.2757496423787984,18.046286958532892,10.198628183574488,9.623700214179152,16535.5830251919,-1.5418871218720795,26.24925559140337,16.801642848826116,24.540670666924953
2022-11-03,37721.63864,16234.9739,37845.55482082239,-0.3274259854534165,14.671214374480822,8.29124909465628,7.82384593808087,16506.953584697432,-1.6476673500164623,22.816948636240276,14.604689285423788,22.548075522660017
2022-11-04,37838.548347,16334.9011,37844.887537601215,-0.016750454324679254,34.96197810236997,19.758314607745326,18.644477776787948,16490.567633773866,-0.9439731683647494,45.65008556892171,29.219740387554648,35.8036492154376
2022-11-07,37811.879269,16294.585,37841.743892972525,-0.07891978777985287,30.901589916418633,17.463638174601503,16.479159296339315,16471.902621033496,-1.0764853648847748,41.35039231113426,26.467589560827598,33.307500700979084
2022-11-08,37789.73666,16256.6479,37836.79082316562,-0.12436087242581095,27.933752994275974,15.786403109683874,14.896475119317062,16451.402171411257,-1.1838156370020272,37.867790260165286,24.238443075464673,31.285707188097273
2022-11-09,37797.829035,16249.8097,37833.080176673655,-0.09317544727798577,29.970527796363893,16.93746032981449,15.982643711456182,16432.20288841971,-1.1099740531334845,40.26376714864694,25.77206172663489,32.67667016900953
2022-11-10,37805.464075,16242.237099999998,37830.450071752355,-0.06604731560148025,31.74231364711036,17.93876243446363,16.927499343558715,16414.110908570212,-1.0471100721055393,42.303547957371876,27.077686128772605,33.86084669748584
2022-11-11,37974.422267,16388.8978,37844.16170939499,0.34420251822535874,58.536449694267446,33.08112560717475,31.21624103365174,16411.709660134955,-0.13899746344139885,71.76955760271736,45.93831128125495,50.96707539648321
2022-11-14,38164.741804000005,16554.9171,37874.69314697642,0.7658112394416605,86.07245459538261,48.64274647094876,45.900605572097696,16425.348463931627,0.7888334080271733,100.0,65.20846578049925,68.44473943275194
2022-11-15,38265.798387,16636.4594,37911.9412650739,0.9333658739656414,97.01574159415853,54.82720510574228,51.736427294091726,16445.45426736671,1.161446376171611,100.0,72.94727862383598,75.46369565963147
2022-11-16,38293.754531,16646.442900000002,37948.30443325734,0.9103176094474179,95.51041902183347,53.97649131366074,50.93367084923515,16464.596041903213,1.1044720297660433,98.37786634403054,71.76397626616493,74.39046290161126
2022-11-17,38334.156539999996,16660.5301,37985.05225294712,0.9190570141332159,97.9693336256133,54.29906363119519,51.23805877528429,16483.25642838862,1.075477241900245,97.55234706716158,71.16178241917385,73.84428452287376
2022-11-18,38411.087672,16711.7299,38025.62705476168,1.0136864191173203,100.0,57.79184461228799,54.5339409734372,16505.015806637322,1.2524319624071438,100.0,74.8369617092758,77.17760231791134
