date,name,code,weekday,open,high,low,close,change,pct
2009-01-09,主动偏股,932055,五,507.96,507.96,507.96,507.96,5.51,1.10
2009-01-09,主动股基,930890,五,465.88,465.88,465.88,465.88,6.12,1.33
2009-01-09,股票基金,H11021,五,3028.18,3028.18,3028.18,3028.18,35.64,1.19
2009-01-09,偏股基金,930950,五,500.22,500.22,500.22,500.22,5.63,1.14
2009-01-12,主动偏股,932055,一,507.76,507.76,507.76,507.76,-0.20,-0.04
2009-01-12,主动股基,930890,一,465.75,465.75,465.75,465.75,-0.13,-0.03
2009-01-12,股票基金,H11021,一,3030.13,3030.13,3030.13,3030.13,1.95,0.06
2009-01-12,偏股基金,930950,一,500.08,500.08,500.08,500.08,-0.14,-0.03
2009-01-13,偏股基金,930950,二,490.60,490.60,490.60,490.60,-9.48,-1.90
2009-01-13,主动偏股,932055,二,498.37,498.37,498.37,498.37,-9.39,-1.85
2009-01-13,股票基金,H11021,二,2974.42,2974.42,2974.42,2974.42,-55.71,-1.84
2009-01-13,主动股基,930890,二,456.58,456.58,456.58,456.58,-9.18,-1.97
2009-01-14,主动偏股,932055,三,512.13,512.13,512.13,512.13,13.76,2.76
2009-01-14,主动股基,930890,三,471.14,471.14,471.14,471.14,14.57,3.19
2009-01-14,股票基金,H11021,三,3058.26,3058.26,3058.26,3058.26,83.84,2.82
2009-01-14,偏股基金,930950,三,504.44,504.44,504.44,504.44,13.84,2.82
2009-01-15,主动偏股,932055,四,511.59,511.59,511.59,511.59,-0.54,-0.11
2009-01-15,主动股基,930890,四,471.64,471.64,471.64,471.64,0.49,0.10
2009-01-15,股票基金,H11021,四,3056.17,3056.17,3056.17,3056.17,-2.09,-0.07
2009-01-15,偏股基金,930950,四,503.77,503.77,503.77,503.77,-0.67,-0.13
2009-01-16,偏股基金,930950,五,509.14,509.14,509.14,509.14,5.37,1.07
2009-01-16,股票基金,H11021,五,3084.29,3084.29,3084.29,3084.29,28.12,0.92
2009-01-16,主动股基,930890,五,477.77,477.77,477.77,477.77,6.13,1.30
2009-01-16,主动偏股,932055,五,516.76,516.76,516.76,516.76,5.17,1.01
2009-01-19,股票基金,H11021,一,3098.25,3098.25,3098.25,3098.25,13.96,0.45
2009-01-19,主动股基,930890,一,480.33,480.33,480.33,480.33,2.56,0.54
2009-01-19,偏股基金,930950,一,511.58,511.58,511.58,511.58,2.44,0.48
2009-01-19,主动偏股,932055,一,519.12,519.12,519.12,519.12,2.36,0.46
2009-01-20,偏股基金,930950,二,513.71,513.71,513.71,513.71,2.13,0.42
2009-01-20,股票基金,H11021,二,3113.43,3113.43,3113.43,3113.43,15.18,0.49
2009-01-20,主动股基,930890,二,482.93,482.93,482.93,482.93,2.60,0.54
2009-01-20,主动偏股,932055,二,521.22,521.22,521.22,521.22,2.10,0.40
2009-01-21,股票基金,H11021,三,3106.89,3106.89,3106.89,3106.89,-6.54,-0.21
2009-01-21,主动股基,930890,三,481.14,481.14,481.14,481.14,-1.79,-0.37
2009-01-21,主动偏股,932055,三,520.03,520.03,520.03,520.03,-1.19,-0.23
2009-01-21,偏股基金,930950,三,512.59,512.59,512.59,512.59,-1.12,-0.22
2009-01-22,主动偏股,932055,四,524.79,524.79,524.79,524.79,4.76,0.92
2009-01-22,偏股基金,930950,四,517.52,517.52,517.52,517.52,4.93,0.96
2009-01-22,主动股基,930890,四,486.94,486.94,486.94,486.94,5.80,1.20
2009-01-22,股票基金,H11021,四,3137.89,3137.89,3137.89,3137.89,31.00,1.00
2009-01-23,偏股基金,930950,五,515.50,515.50,515.50,515.50,-2.02,-0.39
2009-01-23,主动股基,930890,五,485.11,485.11,485.11,485.11,-1.83,-0.38
2009-01-23,股票基金,H11021,五,3125.39,3125.39,3125.39,3125.39,-12.50,-0.40
2009-01-23,主动偏股,932055,五,522.76,522.76,522.76,522.76,-2.03,-0.39
2009-02-02,股票基金,H11021,一,3157.53,3157.53,3157.53,3157.53,32.14,1.03
2009-02-02,主动股基,930890,一,489.45,489.45,489.45,489.45,4.35,0.90
2009-02-02,主动偏股,932055,一,527.59,527.59,527.59,527.59,4.83,0.93
2009-02-02,偏股基金,930950,一,520.27,520.27,520.27,520.27,4.77,0.93
2009-02-03,主动偏股,932055,二,537.71,537.71,537.71,537.71,10.12,1.92
2009-02-03,股票基金,H11021,二,3215.70,3215.70,3215.70,3215.70,58.17,1.84
2009-02-03,主动股基,930890,二,498.44,498.44,498.44,498.44,8.99,1.84
2009-02-03,偏股基金,930950,二,530.40,530.40,530.40,530.40,10.13,1.95
2009-02-04,主动偏股,932055,三,547.32,547.32,547.32,547.32,9.61,1.79
2009-02-04,主动股基,930890,三,507.88,507.88,507.88,507.88,9.44,1.89
2009-02-04,股票基金,H11021,三,3273.32,3273.32,3273.32,3273.32,57.62,1.79
2009-02-04,偏股基金,930950,三,540.21,540.21,540.21,540.21,9.81,1.85
2009-02-05,股票基金,H11021,四,3242.83,3242.83,3242.83,3242.83,-30.49,-0.93
2009-02-05,偏股基金,930950,四,535.33,535.33,535.33,535.33,-4.88,-0.90
2009-02-05,主动股基,930890,四,503.58,503.58,503.58,503.58,-4.30,-0.85
2009-02-05,主动偏股,932055,四,542.35,542.35,542.35,542.35,-4.97,-0.91
2009-02-06,偏股基金,930950,五,552.31,552.31,552.31,552.31,16.98,3.17
2009-02-06,主动股基,930890,五,519.81,519.81,519.81,519.81,16.23,3.22
2009-02-06,主动偏股,932055,五,559.38,559.38,559.38,559.38,17.03,3.14
2009-02-06,股票基金,H11021,五,3343.72,3343.72,3343.72,3343.72,100.89,3.11
2009-02-09,主动股基,930890,一,529.71,529.71,529.71,529.71,9.90,1.90
2009-02-09,偏股基金,930950,一,564.83,564.83,564.83,564.83,12.52,2.27
2009-02-09,股票基金,H11021,一,3419.47,3419.47,3419.47,3419.47,75.75,2.27
2009-02-09,主动偏股,932055,一,571.95,571.95,571.95,571.95,12.57,2.25
2009-02-10,主动偏股,932055,二,577.13,577.13,577.13,577.13,5.18,0.91
2009-02-10,主动股基,930890,二,533.31,533.31,533.31,533.31,3.60,0.68
2009-02-10,偏股基金,930950,二,569.93,569.93,569.93,569.93,5.10,0.90
2009-02-10,股票基金,H11021,二,3452.85,3452.85,3452.85,3452.85,33.38,0.98
2009-02-11,主动偏股,932055,三,578.74,578.74,578.74,578.74,1.61,0.28
2009-02-11,股票基金,H11021,三,3458.03,3458.03,3458.03,3458.03,5.18,0.15
2009-02-11,偏股基金,930950,三,571.48,571.48,571.48,571.48,1.55,0.27
2009-02-11,主动股基,930890,三,534.74,534.74,534.74,534.74,1.43,0.27
2009-02-12,主动偏股,932055,四,578.11,578.11,578.11,578.11,-0.63,-0.11
2009-02-12,主动股基,930890,四,534.27,534.27,534.27,534.27,-0.47,-0.09
2009-02-12,偏股基金,930950,四,570.72,570.72,570.72,570.72,-0.76,-0.13
2009-02-12,股票基金,H11021,四,3456.66,3456.66,3456.66,3456.66,-1.37,-0.04
2009-02-13,主动偏股,932055,五,593.63,593.63,593.63,593.63,15.52,2.69
2009-02-13,股票基金,H11021,五,3548.18,3548.18,3548.18,3548.18,91.52,2.65
2009-02-13,偏股基金,930950,五,586.32,586.32,586.32,586.32,15.60,2.73
2009-02-13,主动股基,930890,五,547.63,547.63,547.63,547.63,13.36,2.50
2009-02-16,主动股基,930890,一,559.37,559.37,559.37,559.37,11.74,2.14
2009-02-16,偏股基金,930950,一,595.97,595.97,595.97,595.97,9.65,1.65
2009-02-16,股票基金,H11021,一,3603.64,3603.64,3603.64,3603.64,55.46,1.56
2009-02-16,主动偏股,932055,一,602.91,602.91,602.91,602.91,9.28,1.56
2009-02-17,主动偏股,932055,二,587.08,587.08,587.08,587.08,-15.83,-2.63
2009-02-17,主动股基,930890,二,544.49,544.49,544.49,544.49,-14.88,-2.66
2009-02-17,偏股基金,930950,二,580.33,580.33,580.33,580.33,-15.64,-2.62
2009-02-17,股票基金,H11021,二,3510.40,3510.40,3510.40,3510.40,-93.24,-2.59
2009-02-18,主动股基,930890,三,526.44,526.44,526.44,526.44,-18.05,-3.32
2009-02-18,偏股基金,930950,三,561.27,561.27,561.27,561.27,-19.06,-3.28
2009-02-18,主动偏股,932055,三,568.32,568.32,568.32,568.32,-18.76,-3.20
2009-02-18,股票基金,H11021,三,3399.10,3399.10,3399.10,3399.10,-111.30,-3.17
2009-02-19,主动偏股,932055,四,574.68,574.68,574.68,574.68,6.36,1.12
2009-02-19,股票基金,H11021,四,3436.89,3436.89,3436.89,3436.89,37.79,1.11
2009-02-19,主动股基,930890,四,532.64,532.64,532.64,532.64,6.20,1.18
2009-02-19,偏股基金,930950,四,567.38,567.38,567.38,567.38,6.11,1.09
2009-02-20,股票基金,H11021,五,3494.28,3494.28,3494.28,3494.28,57.39,1.67
2009-02-20,主动偏股,932055,五,584.03,584.03,584.03,584.03,9.35,1.63
2009-02-20,主动股基,930890,五,540.84,540.84,540.84,540.84,8.20,1.54
2009-02-20,偏股基金,930950,五,576.74,576.74,576.74,576.74,9.36,1.65
2009-02-23,主动偏股,932055,一,597.08,597.08,597.08,597.08,13.05,2.24
2009-02-23,股票基金,H11021,一,3571.15,3571.15,3571.15,3571.15,76.87,2.20
2009-02-23,偏股基金,930950,一,589.77,589.77,589.77,589.77,13.03,2.26
2009-02-23,主动股基,930890,一,552.00,552.00,552.00,552.00,11.16,2.06
2009-02-24,偏股基金,930950,二,569.11,569.11,569.11,569.11,-20.66,-3.50
2009-02-24,股票基金,H11021,二,3451.03,3451.03,3451.03,3451.03,-120.12,-3.36
2009-02-24,主动偏股,932055,二,576.37,576.37,576.37,576.37,-20.71,-3.47
2009-02-24,主动股基,930890,二,533.34,533.34,533.34,533.34,-18.66,-3.38
2009-02-25,偏股基金,930950,三,567.82,567.82,567.82,567.82,-1.29,-0.23
2009-02-25,主动股基,930890,三,533.54,533.54,533.54,533.54,0.21,0.04
2009-02-25,股票基金,H11021,三,3444.58,3444.58,3444.58,3444.58,-6.45,-0.19
2009-02-25,主动偏股,932055,三,574.73,574.73,574.73,574.73,-1.64,-0.29
2009-02-26,主动偏股,932055,四,550.82,550.82,550.82,550.82,-23.91,-4.16
2009-02-26,偏股基金,930950,四,544.04,544.04,544.04,544.04,-23.78,-4.19
2009-02-26,股票基金,H11021,四,3302.16,3302.16,3302.16,3302.16,-142.42,-4.13
2009-02-26,主动股基,930890,四,513.81,513.81,513.81,513.81,-19.73,-3.70
2009-02-27,偏股基金,930950,五,535.86,535.86,535.86,535.86,-8.18,-1.50
2009-02-27,主动股基,930890,五,505.28,505.28,505.28,505.28,-8.53,-1.66
2009-02-27,股票基金,H11021,五,3246.47,3246.47,3246.47,3246.47,-55.69,-1.69
2009-02-27,主动偏股,932055,五,542.73,542.73,542.73,542.73,-8.09,-1.47
2009-03-02,主动偏股,932055,一,549.50,549.50,549.50,549.50,6.77,1.25
2009-03-02,偏股基金,930950,一,542.33,542.33,542.33,542.33,6.47,1.21
2009-03-02,股票基金,H11021,一,3287.70,3287.70,3287.70,3287.70,41.23,1.27
2009-03-02,主动股基,930890,一,513.37,513.37,513.37,513.37,8.09,1.60
2009-03-03,主动股基,930890,二,512.03,512.03,512.03,512.03,-1.34,-0.26
2009-03-03,偏股基金,930950,二,539.61,539.61,539.61,539.61,-2.72,-0.50
2009-03-03,主动偏股,932055,二,546.88,546.88,546.88,546.88,-2.62,-0.48
2009-03-03,股票基金,H11021,二,3274.94,3274.94,3274.94,3274.94,-12.76,-0.39
2009-03-04,股票基金,H11021,三,3436.80,3436.80,3436.80,3436.80,161.86,4.94
2009-03-04,主动股基,930890,三,538.06,538.06,538.06,538.06,26.04,5.08
2009-03-04,主动偏股,932055,三,574.11,574.11,574.11,574.11,27.23,4.98
2009-03-04,偏股基金,930950,三,566.83,566.83,566.83,566.83,27.22,5.04
2009-03-05,主动股基,930890,四,539.96,539.96,539.96,539.96,1.90,0.35
2009-03-05,股票基金,H11021,四,3446.18,3446.18,3446.18,3446.18,9.38,0.27
2009-03-05,偏股基金,930950,四,568.34,568.34,568.34,568.34,1.51,0.27
2009-03-05,主动偏股,932055,四,575.34,575.34,575.34,575.34,1.23,0.21
2009-03-06,主动偏股,932055,五,571.70,571.70,571.70,571.70,-3.64,-0.63
2009-03-06,主动股基,930890,五,534.76,534.76,534.76,534.76,-5.20,-0.96
2009-03-06,偏股基金,930950,五,564.72,564.72,564.72,564.72,-3.62,-0.64
2009-03-06,股票基金,H11021,五,3423.57,3423.57,3423.57,3423.57,-22.61,-0.66
2009-03-09,股票基金,H11021,一,3325.28,3325.28,3325.28,3325.28,-98.29,-2.87
2009-03-09,主动股基,930890,一,519.27,519.27,519.27,519.27,-15.49,-2.90
2009-03-09,主动偏股,932055,一,555.66,555.66,555.66,555.66,-16.04,-2.81
2009-03-09,偏股基金,930950,一,548.58,548.58,548.58,548.58,-16.14,-2.86
2009-03-10,主动偏股,932055,二,562.22,562.22,562.22,562.22,6.56,1.18
2009-03-10,偏股基金,930950,二,555.23,555.23,555.23,555.23,6.65,1.21
2009-03-10,股票基金,H11021,二,3366.92,3366.92,3366.92,3366.92,41.64,1.25
2009-03-10,主动股基,930890,二,526.96,526.96,526.96,526.96,7.69,1.48
2009-03-11,主动股基,930890,三,522.96,522.96,522.96,522.96,-4.00,-0.76
2009-03-11,偏股基金,930950,三,551.22,551.22,551.22,551.22,-4.01,-0.72
2009-03-11,股票基金,H11021,三,3344.31,3344.31,3344.31,3344.31,-22.61,-0.67
2009-03-11,主动偏股,932055,三,558.12,558.12,558.12,558.12,-4.10,-0.73
2009-03-12,偏股基金,930950,四,550.25,550.25,550.25,550.25,-0.97,-0.18
2009-03-12,主动偏股,932055,四,557.20,557.20,557.20,557.20,-0.92,-0.17
2009-03-12,主动股基,930890,四,522.89,522.89,522.89,522.89,-0.07,-0.01
2009-03-12,股票基金,H11021,四,3339.69,3339.69,3339.69,3339.69,-4.62,-0.14
2009-03-13,股票基金,H11021,五,3328.28,3328.28,3328.28,3328.28,-11.41,-0.34
2009-03-13,偏股基金,930950,五,548.28,548.28,548.28,548.28,-1.97,-0.36
2009-03-13,主动偏股,932055,五,555.33,555.33,555.33,555.33,-1.87,-0.34
2009-03-13,主动股基,930890,五,521.62,521.62,521.62,521.62,-1.27,-0.24
2009-03-16,主动偏股,932055,一,561.77,561.77,561.77,561.77,6.44,1.16
2009-03-16,股票基金,H11021,一,3367.73,3367.73,3367.73,3367.73,39.45,1.19
2009-03-16,主动股基,930890,一,527.58,527.58,527.58,527.58,5.96,1.14
2009-03-16,偏股基金,930950,一,554.73,554.73,554.73,554.73,6.45,1.18
2009-03-17,主动偏股,932055,二,576.71,576.71,576.71,576.71,14.94,2.66
2009-03-17,主动股基,930890,二,541.96,541.96,541.96,541.96,14.38,2.73
2009-03-17,偏股基金,930950,二,569.77,569.77,569.77,569.77,15.04,2.71
2009-03-17,股票基金,H11021,二,3458.97,3458.97,3458.97,3458.97,91.24,2.71
2009-03-18,偏股基金,930950,三,571.68,571.68,571.68,571.68,1.91,0.34
2009-03-18,主动股基,930890,三,544.08,544.08,544.08,544.08,2.12,0.39
2009-03-18,股票基金,H11021,三,3472.26,3472.26,3472.26,3472.26,13.29,0.38
2009-03-18,主动偏股,932055,三,578.56,578.56,578.56,578.56,1.85,0.32
2009-03-19,股票基金,H11021,四,3523.54,3523.54,3523.54,3523.54,51.28,1.48
2009-03-19,偏股基金,930950,四,580.01,580.01,580.01,580.01,8.33,1.46
2009-03-19,主动股基,930890,四,551.03,551.03,551.03,551.03,6.95,1.28
2009-03-19,主动偏股,932055,四,586.89,586.89,586.89,586.89,8.33,1.44
2009-03-20,偏股基金,930950,五,577.41,577.41,577.41,577.41,-2.60,-0.45
2009-03-20,股票基金,H11021,五,3510.20,3510.20,3510.20,3510.20,-13.34,-0.38
2009-03-20,主动股基,930890,五,547.85,547.85,547.85,547.85,-3.19,-0.58
2009-03-20,主动偏股,932055,五,584.30,584.30,584.30,584.30,-2.59,-0.44
2009-03-23,股票基金,H11021,一,3578.99,3578.99,3578.99,3578.99,68.79,1.96
2009-03-23,主动偏股,932055,一,595.76,595.76,595.76,595.76,11.46,1.96
2009-03-23,主动股基,930890,一,557.35,557.35,557.35,557.35,9.50,1.73
2009-03-23,偏股基金,930950,一,588.75,588.75,588.75,588.75,11.34,1.96
2009-03-24,主动偏股,932055,二,598.82,598.82,598.82,598.82,3.06,0.51
2009-03-24,偏股基金,930950,二,591.67,591.67,591.67,591.67,2.92,0.50
2009-03-24,主动股基,930890,二,560.25,560.25,560.25,560.25,2.91,0.52
2009-03-24,股票基金,H11021,二,3596.61,3596.61,3596.61,3596.61,17.62,0.49
2009-03-25,股票基金,H11021,三,3536.80,3536.80,3536.80,3536.80,-59.81,-1.66
2009-03-25,偏股基金,930950,三,581.72,581.72,581.72,581.72,-9.95,-1.68
2009-03-25,主动股基,930890,三,551.04,551.04,551.04,551.04,-9.22,-1.65
2009-03-25,主动偏股,932055,三,588.77,588.77,588.77,588.77,-10.05,-1.68
2009-03-26,主动偏股,932055,四,600.03,600.03,600.03,600.03,11.26,1.91
2009-03-26,偏股基金,930950,四,593.05,593.05,593.05,593.05,11.33,1.95
2009-03-26,主动股基,930890,四,561.61,561.61,561.61,561.61,10.58,1.92
2009-03-26,股票基金,H11021,四,3608.51,3608.51,3608.51,3608.51,71.71,2.03
2009-03-27,主动偏股,932055,五,602.72,602.72,602.72,602.72,2.69,0.45
2009-03-27,股票基金,H11021,五,3625.66,3625.66,3625.66,3625.66,17.15,0.48
2009-03-27,主动股基,930890,五,563.92,563.92,563.92,563.92,2.30,0.41
2009-03-27,偏股基金,930950,五,595.73,595.73,595.73,595.73,2.68,0.45
2009-03-30,主动股基,930890,一,560.55,560.55,560.55,560.55,-3.37,-0.60
2009-03-30,偏股基金,930950,一,593.10,593.10,593.10,593.10,-2.63,-0.44
2009-03-30,股票基金,H11021,一,3608.28,3608.28,3608.28,3608.28,-17.38,-0.48
2009-03-30,主动偏股,932055,一,599.78,599.78,599.78,599.78,-2.94,-0.49
2009-03-31,主动股基,930890,二,564.59,564.59,564.59,564.59,4.04,0.72
2009-03-31,偏股基金,930950,二,598.48,598.48,598.48,598.48,5.38,0.91
2009-03-31,股票基金,H11021,二,3643.12,3643.12,3643.12,3643.12,34.84,0.97
2009-03-31,主动偏股,932055,二,605.40,605.40,605.40,605.40,5.62,0.94
2009-04-01,主动股基,930890,三,573.09,573.09,573.09,573.09,8.50,1.51
2009-04-01,股票基金,H11021,三,3685.52,3685.52,3685.52,3685.52,42.40,1.16
2009-04-01,偏股基金,930950,三,605.49,605.49,605.49,605.49,7.01,1.17
2009-04-01,主动偏股,932055,三,612.45,612.45,612.45,612.45,7.05,1.17
2009-04-02,主动股基,930890,四,579.73,579.73,579.73,579.73,6.64,1.16
2009-04-02,股票基金,H11021,四,3717.46,3717.46,3717.46,3717.46,31.94,0.87
2009-04-02,偏股基金,930950,四,610.87,610.87,610.87,610.87,5.38,0.89
2009-04-02,主动偏股,932055,四,617.89,617.89,617.89,617.89,5.44,0.89
2009-04-03,偏股基金,930950,五,609.11,609.11,609.11,609.11,-1.76,-0.29
2009-04-03,主动股基,930890,五,580.38,580.38,580.38,580.38,0.65,0.11
2009-04-03,股票基金,H11021,五,3705.71,3705.71,3705.71,3705.71,-11.75,-0.32
2009-04-03,主动偏股,932055,五,615.95,615.95,615.95,615.95,-1.94,-0.31
2009-04-07,偏股基金,930950,二,609.66,609.66,609.66,609.66,0.55,0.09
2009-04-07,主动偏股,932055,二,616.44,616.44,616.44,616.44,0.49,0.08
2009-04-07,主动股基,930890,二,581.99,581.99,581.99,581.99,1.62,0.28
2009-04-07,股票基金,H11021,二,3709.96,3709.96,3709.96,3709.96,4.25,0.11
2009-04-08,主动偏股,932055,三,598.97,598.97,598.97,598.97,-17.47,-2.83
2009-04-08,偏股基金,930950,三,592.33,592.33,592.33,592.33,-17.33,-2.84
2009-04-08,股票基金,H11021,三,3604.75,3604.75,3604.75,3604.75,-105.21,-2.84
2009-04-08,主动股基,930890,三,565.32,565.32,565.32,565.32,-16.68,-2.87
2009-04-09,股票基金,H11021,四,3654.81,3654.81,3654.81,3654.81,50.06,1.39
2009-04-09,主动股基,930890,四,572.89,572.89,572.89,572.89,7.57,1.34
2009-04-09,偏股基金,930950,四,600.43,600.43,600.43,600.43,8.10,1.37
2009-04-09,主动偏股,932055,四,607.32,607.32,607.32,607.32,8.35,1.39
2009-04-10,主动偏股,932055,五,624.46,624.46,624.46,624.46,17.14,2.82
2009-04-10,主动股基,930890,五,588.99,588.99,588.99,588.99,16.10,2.81
2009-04-10,股票基金,H11021,五,3756.58,3756.58,3756.58,3756.58,101.77,2.78
2009-04-10,偏股基金,930950,五,616.98,616.98,616.98,616.98,16.55,2.76
2009-04-13,主动偏股,932055,一,635.88,635.88,635.88,635.88,11.42,1.83
2009-04-13,主动股基,930890,一,600.64,600.64,600.64,600.64,11.66,1.98
2009-04-13,偏股基金,930950,一,628.08,628.08,628.08,628.08,11.10,1.80
2009-04-13,股票基金,H11021,一,3823.72,3823.72,3823.72,3823.72,67.14,1.79
2009-04-14,偏股基金,930950,二,633.14,633.14,633.14,633.14,5.06,0.81
2009-04-14,主动股基,930890,二,606.14,606.14,606.14,606.14,5.50,0.91
2009-04-14,主动偏股,932055,二,641.15,641.15,641.15,641.15,5.27,0.83
2009-04-14,股票基金,H11021,二,3857.34,3857.34,3857.34,3857.34,33.62,0.88
2009-04-15,偏股基金,930950,三,635.86,635.86,635.86,635.86,2.72,0.43
2009-04-15,主动偏股,932055,三,644.00,644.00,644.00,644.00,2.85,0.44
2009-04-15,股票基金,H11021,三,3877.21,3877.21,3877.21,3877.21,19.87,0.52
2009-04-15,主动股基,930890,三,610.97,610.97,610.97,610.97,4.83,0.80
2009-04-16,主动偏股,932055,四,642.59,642.59,642.59,642.59,-1.41,-0.22
2009-04-16,股票基金,H11021,四,3868.51,3868.51,3868.51,3868.51,-8.70,-0.22
2009-04-16,偏股基金,930950,四,634.66,634.66,634.66,634.66,-1.20,-0.19
2009-04-16,主动股基,930890,四,611.49,611.49,611.49,611.49,0.52,0.08
2009-04-17,主动偏股,932055,五,636.75,636.75,636.75,636.75,-5.84,-0.91
2009-04-17,股票基金,H11021,五,3830.47,3830.47,3830.47,3830.47,-38.04,-0.98
2009-04-17,主动股基,930890,五,605.14,605.14,605.14,605.14,-6.35,-1.04
2009-04-17,偏股基金,930950,五,628.93,628.93,628.93,628.93,-5.73,-0.90
2009-04-20,偏股基金,930950,一,639.75,639.75,639.75,639.75,10.82,1.72
2009-04-20,主动股基,930890,一,614.75,614.75,614.75,614.75,9.61,1.59
2009-04-20,股票基金,H11021,一,3896.33,3896.33,3896.33,3896.33,65.86,1.72
2009-04-20,主动偏股,932055,一,647.74,647.74,647.74,647.74,10.99,1.73
2009-04-21,主动偏股,932055,二,641.28,641.28,641.28,641.28,-6.46,-1.00
2009-04-21,股票基金,H11021,二,3860.70,3860.70,3860.70,3860.70,-35.63,-0.91
2009-04-21,偏股基金,930950,二,633.52,633.52,633.52,633.52,-6.23,-0.97
2009-04-21,主动股基,930890,二,607.95,607.95,607.95,607.95,-6.80,-1.11
2009-04-22,股票基金,H11021,三,3731.43,3731.43,3731.43,3731.43,-129.27,-3.35
2009-04-22,主动偏股,932055,三,619.69,619.69,619.69,619.69,-21.59,-3.37
2009-04-22,偏股基金,930950,三,612.43,612.43,612.43,612.43,-21.09,-3.33
2009-04-22,主动股基,930890,三,588.63,588.63,588.63,588.63,-19.32,-3.18
2009-04-23,主动偏股,932055,四,624.35,624.35,624.35,624.35,4.66,0.75
2009-04-23,股票基金,H11021,四,3759.62,3759.62,3759.62,3759.62,28.19,0.76
2009-04-23,主动股基,930890,四,592.40,592.40,592.40,592.40,3.77,0.64
2009-04-23,偏股基金,930950,四,616.82,616.82,616.82,616.82,4.39,0.72
2009-04-24,偏股基金,930950,五,614.35,614.35,614.35,614.35,-2.47,-0.40
2009-04-24,主动股基,930890,五,589.76,589.76,589.76,589.76,-2.64,-0.45
2009-04-24,主动偏股,932055,五,621.92,621.92,621.92,621.92,-2.43,-0.39
